id,user_id,video_id,time
19257,3598,8491,10/22/14 9:47 AM
19258,1289,3297,9/21/14 3:21 AM
19259,3540,6205,10/13/14 7:09 AM
19260,1120,3111,12/4/15 5:32 AM
19261,47,3336,5/23/14 7:44 PM
19262,1248,2261,4/19/15 10:56 AM
19263,2108,992,4/8/15 1:17 PM
19264,4385,7427,6/2/14 10:23 PM
19265,4483,8721,10/19/15 4:04 PM
19266,3378,2017,2/26/14 5:55 PM
19267,3649,7543,11/29/15 10:55 AM
19268,2176,5685,7/20/15 2:33 PM
19269,2461,332,8/25/14 3:57 AM
19270,4216,9220,3/9/15 9:12 PM
19271,3097,2251,9/30/15 1:04 PM
19272,3772,5308,5/24/15 8:13 AM
19273,4644,5168,9/9/14 4:28 PM
19274,2102,3175,4/26/15 11:58 AM
19275,1685,9240,3/19/14 5:58 AM
19276,2738,1880,10/10/14 2:28 AM
19277,1114,3121,10/27/14 7:30 PM
19278,4401,129,7/9/14 8:48 PM
19279,2044,8151,8/21/14 9:48 AM
19280,3240,2285,11/20/15 3:28 AM
19281,3584,7015,4/6/14 10:16 AM
19282,102,9764,1/17/15 10:32 AM
19283,1249,1751,5/19/15 11:24 AM
19284,191,4070,7/26/15 11:01 AM
19285,4101,9883,4/6/14 1:18 AM
19286,1395,6585,2/5/15 12:28 PM
19287,1432,380,2/19/15 9:22 PM
19288,4462,4122,6/13/15 8:27 AM
19289,1146,2621,11/16/14 11:01 AM
19290,4335,4586,7/19/14 8:42 AM
19291,2150,2358,9/5/14 11:22 AM
19292,4528,6196,11/26/14 10:15 AM
19293,4240,9879,3/17/15 5:50 PM
19294,4709,2206,1/1/15 4:59 PM
19295,1903,572,8/28/15 3:29 AM
19296,77,1906,2/28/15 12:14 AM
19297,2008,2811,1/25/15 10:17 PM
19298,2232,5541,10/20/14 3:12 AM
19299,3889,7345,10/25/15 8:08 PM
19300,2374,9610,7/14/15 1:17 PM
19301,1799,9944,8/2/15 12:05 AM
19302,4188,5143,7/25/15 8:54 AM
19303,4740,2,3/27/14 2:37 AM
19304,3003,2906,12/17/14 5:38 AM
19305,3247,7761,5/18/14 4:34 PM
19306,4563,2996,7/4/15 10:47 AM
19307,3164,3075,4/18/15 3:31 PM
19308,4964,1562,8/8/15 8:00 PM
19309,4370,5467,9/30/14 7:48 PM
19310,3059,8630,12/27/15 1:16 AM
19311,3494,7811,12/4/14 6:17 AM
19312,974,6937,10/9/14 10:26 PM
19313,86,574,11/27/14 12:19 PM
19314,4636,1030,3/22/14 1:19 AM
19315,3626,8440,10/12/15 12:00 PM
19316,1814,9849,11/1/14 12:28 PM
19317,233,2403,2/20/14 8:38 PM
19318,3014,879,12/7/15 10:01 PM
19319,566,4199,5/23/15 1:01 AM
19320,3598,9853,4/3/15 12:52 PM
19321,4117,2098,8/8/15 10:21 PM
19322,755,350,1/8/15 5:23 PM
19323,415,4828,4/17/14 8:07 PM
19324,3411,9521,7/29/15 9:17 AM
19325,618,898,1/28/15 10:25 AM
19326,3558,6192,7/25/15 11:15 AM
19327,855,2844,2/22/15 1:35 AM
19328,1143,929,6/10/15 3:43 AM
19329,371,5722,8/12/14 2:31 PM
19330,2224,4081,3/20/14 10:45 AM
19331,2953,3357,9/13/14 11:35 PM
19332,4048,1448,6/18/15 3:23 AM
19333,424,8980,2/22/14 7:42 AM
19334,4215,9497,5/16/14 8:34 AM
19335,502,5247,4/22/14 1:20 PM
19336,840,1147,5/7/15 6:30 PM
19337,185,1985,8/22/14 3:50 AM
19338,2825,414,4/20/15 2:17 PM
19339,374,1510,7/28/14 11:33 AM
19340,3315,3212,12/29/14 8:32 AM
19341,1686,509,8/20/14 5:24 PM
19342,2059,702,6/28/14 6:07 AM
19343,2116,4687,11/19/14 4:38 AM
19344,4606,7196,8/10/14 10:31 AM
19345,4021,8628,10/25/14 7:26 AM
19346,4112,2799,7/31/15 11:06 PM
19347,4377,7271,8/13/15 11:02 PM
19348,2295,5232,6/9/15 12:43 AM
19349,3443,6810,8/19/14 6:11 AM
19350,2784,6301,10/3/14 2:54 PM
19351,1200,9946,7/6/15 12:04 PM
19352,416,3860,4/17/15 10:38 AM
19353,4572,6191,7/3/15 6:08 AM
19354,1697,4085,12/29/14 11:57 PM
19355,1336,6532,1/31/15 9:08 PM
19356,2239,4912,5/9/14 4:51 AM
19357,184,6545,6/9/14 3:05 AM
19358,219,1342,11/10/14 12:28 AM
19359,1689,257,7/16/14 2:03 PM
19360,399,2670,11/23/15 3:08 PM
19361,1348,4330,11/22/15 5:02 PM
19362,403,3573,3/30/14 5:22 AM
19363,4663,545,9/9/15 1:13 AM
19364,656,3377,3/5/15 1:13 PM
19365,3621,7975,10/31/15 12:49 AM
19366,1166,2283,2/10/14 9:52 PM
19367,2809,7064,12/13/15 5:38 AM
19368,1202,6365,4/12/15 7:47 PM
19369,3552,418,9/10/14 12:57 AM
19370,1729,7591,10/31/15 10:04 AM
19371,3110,7210,10/22/14 11:31 AM
19372,550,141,5/24/14 6:32 PM
19373,1120,1435,12/25/15 12:32 AM
19374,4586,8141,12/26/15 7:10 AM
19375,1788,6238,11/23/15 2:23 AM
19376,2689,8655,10/12/15 7:25 AM
19377,504,4972,11/25/14 9:40 PM
19378,1822,646,6/13/15 1:15 AM
19379,972,2450,11/18/15 6:02 AM
19380,2269,7983,10/10/14 7:55 AM
19381,3413,1550,12/18/15 8:00 AM
19382,4777,7491,7/5/15 10:18 PM
19383,2003,7249,5/29/14 4:39 PM
19384,1367,7331,6/15/14 4:13 AM
19385,2026,9459,3/5/14 6:30 AM
19386,4684,9419,9/19/15 10:32 PM
19387,2906,5917,12/17/15 8:16 PM
19388,1370,8483,8/29/14 3:35 AM
19389,2029,5141,11/18/15 7:01 AM
19390,2543,8388,2/28/14 12:26 AM
19391,3307,5589,2/21/14 9:46 AM
19392,4921,7629,10/10/14 9:07 PM
19393,772,2501,3/21/14 5:31 AM
19394,1226,681,5/25/15 12:42 PM
19395,2601,1956,4/17/15 4:12 AM
19396,331,537,6/22/14 4:43 PM
19397,4763,4421,11/1/14 4:28 PM
19398,4298,7566,3/10/15 9:06 AM
19399,799,1338,6/27/14 4:19 PM
19400,2646,1701,12/13/15 4:05 PM
19401,3047,5989,10/5/15 3:35 PM
19402,2968,6432,7/24/15 4:54 PM
19403,4753,8133,7/10/15 3:45 AM
19404,3652,4775,12/8/15 5:21 PM
19405,1498,6717,9/14/15 7:47 AM
19406,4784,7514,3/24/14 9:09 PM
19407,169,4432,4/9/14 2:07 PM
19408,3740,8220,2/15/14 7:40 AM
19409,852,2731,5/14/14 10:29 PM
19410,3203,492,12/26/15 11:33 AM
19411,1386,9011,2/23/15 9:08 AM
19412,986,1136,8/22/15 8:50 PM
19413,2568,2569,7/20/15 7:41 PM
19414,1174,2192,4/15/14 11:40 AM
19415,3064,1109,7/20/14 9:52 AM
19416,2699,3477,10/7/14 6:10 PM
19417,308,2630,11/27/14 10:48 AM
19418,3610,4717,1/5/15 10:47 PM
19419,4283,3699,8/29/14 8:25 PM
19420,4742,6228,9/13/15 3:49 AM
19421,3327,4092,3/12/15 10:30 PM
19422,3245,9307,3/4/15 7:19 PM
19423,4091,9703,8/28/15 8:07 PM
19424,4405,2690,1/19/15 2:01 AM
19425,909,7353,10/7/15 8:16 AM
19426,2798,1915,3/8/14 12:07 PM
19427,3287,6751,4/12/15 4:39 AM
19428,265,2479,8/25/14 11:15 PM
19429,4777,6976,11/1/15 6:05 AM
19430,2660,1740,3/4/14 1:02 PM
19431,2189,8479,4/20/15 1:28 PM
19432,3478,8166,6/3/15 11:02 PM
19433,3928,8528,10/7/14 5:31 PM
19434,1906,2841,3/19/14 5:18 AM
19435,3787,4416,10/27/14 1:13 AM
19436,2305,628,11/17/15 1:56 AM
19437,4489,5870,9/14/15 11:28 PM
19438,123,834,4/7/14 6:00 PM
19439,2017,4214,2/15/15 6:32 PM
19440,560,1075,12/4/15 9:47 PM
19441,2651,8978,10/31/14 9:44 AM
19442,372,8128,3/30/15 4:13 PM
19443,1837,8683,6/15/15 6:06 PM
19444,3531,6975,5/13/15 7:13 AM
19445,1736,2732,7/23/14 5:57 PM
19446,3786,789,5/1/15 3:56 AM
19447,4674,9357,3/17/14 6:01 AM
19448,2652,7601,4/28/14 4:12 PM
19449,2858,6383,7/18/14 10:52 PM
19450,821,7463,9/28/15 4:04 AM
19451,506,3531,4/1/14 7:43 AM
19452,4947,5181,7/7/15 6:43 PM
19453,984,9514,7/22/14 5:56 AM
19454,3315,4287,11/26/15 3:21 PM
19455,1257,1929,12/11/15 4:14 PM
19456,1987,34,8/28/14 9:35 PM
19457,4749,4493,7/16/14 6:11 PM
19458,749,2971,5/13/15 2:00 PM
19459,1460,9106,1/27/15 1:26 PM
19460,562,8090,12/7/15 2:33 AM
19461,965,2072,11/25/14 2:33 PM
19462,2183,2216,10/6/15 10:07 PM
19463,2568,2460,8/20/15 7:14 PM
19464,3088,920,1/25/15 2:25 AM
19465,4152,3667,11/16/15 8:05 AM
19466,3994,2997,12/2/15 9:30 PM
19467,224,1823,7/4/14 11:52 PM
19468,3695,8359,9/27/15 3:58 PM
19469,3296,2116,3/2/14 10:11 PM
19470,1052,9284,6/13/15 4:00 AM
19471,1959,1425,6/14/14 10:01 AM
19472,2477,7822,9/24/15 6:36 AM
19473,3580,4807,9/27/14 8:51 PM
19474,3546,9347,2/1/15 10:58 AM
19475,4245,5875,7/20/14 6:33 PM
19476,3548,8814,6/5/15 6:49 AM
19477,493,6002,12/8/14 7:16 PM
19478,963,3188,2/26/14 2:13 AM
19479,2128,9827,9/8/15 5:27 AM
19480,2193,7668,8/4/15 5:03 AM
19481,4249,8149,7/9/14 9:40 AM
19482,1050,777,10/8/14 1:09 PM
19483,4339,8252,6/28/15 5:28 PM
19484,1646,4454,7/30/14 2:04 PM
19485,2886,6820,3/16/15 7:10 AM
19486,4223,3102,7/25/15 9:39 AM
19487,1534,4167,12/1/15 9:29 PM
19488,3086,4208,12/10/15 4:25 PM
19489,1159,7522,4/12/14 8:43 PM
19490,4996,1267,3/16/14 7:51 AM
19491,2308,3285,5/10/15 10:18 AM
19492,2574,9909,3/17/14 2:52 PM
19493,1443,9583,6/26/14 6:09 PM
19494,2410,9098,3/22/14 1:26 PM
19495,3956,3978,11/16/14 1:50 PM
19496,323,7179,10/20/15 2:36 AM
19497,3875,1403,8/5/15 9:14 PM
19498,1504,5476,4/22/15 3:02 PM
19499,7,1990,4/13/15 9:54 PM
19500,281,3055,5/24/15 1:16 PM
19501,873,2116,6/12/15 11:22 AM
19502,4193,7777,11/20/14 4:26 PM
19503,4872,9215,5/18/14 12:39 PM
19504,3112,2833,10/26/15 10:38 PM
19505,2697,2885,11/23/15 12:59 AM
19506,1625,9667,2/24/15 12:32 PM
19507,608,22,6/4/15 10:45 AM
19508,583,162,4/13/15 12:01 PM
19509,104,397,4/15/14 3:26 PM
19510,4493,174,6/17/14 8:05 PM
19511,3623,4962,7/24/14 2:15 AM
19512,3858,3553,6/16/15 11:01 AM
19513,3520,9397,8/17/14 11:29 PM
19514,375,6726,8/5/14 7:19 PM
19515,2420,8518,10/26/15 12:25 PM
19516,985,2499,7/15/14 1:52 PM
19517,3165,9177,4/21/15 6:25 AM
19518,4681,6104,4/24/15 4:36 PM
19519,1490,6374,11/30/15 1:36 PM
19520,3264,5994,8/14/15 4:22 PM
19521,1394,4771,9/4/14 11:36 PM
19522,3089,6802,5/13/15 10:25 AM
19523,3556,6635,9/18/14 2:35 AM
19524,2873,9616,6/19/15 5:34 AM
19525,1137,264,8/29/15 11:32 PM
19526,578,3165,4/11/15 9:22 PM
19527,3901,1545,4/23/15 3:33 PM
19528,90,9373,8/13/15 1:16 AM
19529,3497,6595,8/22/15 12:56 AM
19530,2978,3730,10/18/14 5:37 AM
19531,431,91,3/24/14 4:53 PM
19532,4521,4131,10/11/14 9:14 PM
19533,4244,8,6/20/15 2:14 AM
19534,971,2995,6/26/15 6:40 PM
19535,2822,4217,8/13/15 3:19 AM
19536,2338,4125,8/7/14 5:46 AM
19537,4605,8093,6/18/15 1:49 AM
19538,4989,3914,7/29/15 7:40 AM
19539,4610,6205,3/7/15 7:08 PM
19540,3362,3348,12/25/15 10:10 AM
19541,3456,4387,4/9/14 7:03 AM
19542,4673,7877,6/28/14 4:09 PM
19543,877,82,12/17/14 7:58 PM
19544,1459,8350,12/6/14 10:56 PM
19545,3034,7612,6/13/15 1:03 PM
19546,1319,6264,4/30/14 6:52 PM
19547,3209,5225,3/30/14 10:10 AM
19548,1896,8790,2/15/14 11:07 PM
19549,307,3957,12/6/14 7:21 PM
19550,4091,784,12/4/15 12:33 AM
19551,3442,3631,3/20/14 2:40 PM
19552,860,7200,10/27/14 11:33 PM
19553,197,547,12/9/14 8:32 AM
19554,606,1492,7/24/14 6:26 PM
19555,389,2053,2/13/15 8:55 AM
19556,685,6581,6/3/14 5:01 PM
19557,3656,446,12/28/14 7:17 PM
19558,4088,7013,5/8/15 1:10 AM
19559,985,2422,7/14/15 3:01 PM
19560,4170,9557,12/7/14 12:10 PM
19561,812,1562,9/15/15 11:52 PM
19562,611,751,6/26/14 3:37 AM
19563,1007,2294,2/10/15 9:51 AM
19564,1073,2666,8/1/15 11:04 AM
19565,2040,84,12/8/15 7:07 AM
19566,2294,6239,8/11/15 1:24 AM
19567,4967,6184,11/16/14 4:04 PM
19568,2188,5641,10/11/14 6:45 PM
19569,2445,5669,6/7/14 12:29 AM
19570,2762,8927,12/30/15 1:55 AM
19571,4852,1650,3/28/14 2:13 PM
19572,1707,2261,6/16/14 12:31 AM
19573,3347,6761,10/7/15 1:46 PM
19574,4281,1796,8/22/15 2:45 AM
19575,3393,6291,8/13/15 11:47 PM
19576,20,5225,3/6/14 1:30 AM
19577,346,9426,9/4/15 4:17 PM
19578,2989,5118,5/28/15 11:23 AM
19579,1603,1601,8/18/14 12:56 PM
19580,955,6573,12/27/15 1:22 PM
19581,2669,497,6/15/14 6:21 PM
19582,2686,4265,9/7/15 1:24 PM
19583,1686,1122,6/12/15 11:36 PM
19584,4818,5643,6/23/14 1:52 PM
19585,2075,3545,2/14/15 12:50 PM
19586,2253,9686,4/4/15 1:08 PM
19587,3270,4242,6/15/15 6:11 PM
19588,1458,3227,5/19/15 8:17 PM
19589,2633,8631,5/25/14 5:44 PM
19590,205,4277,4/20/15 11:31 AM
19591,4034,4170,8/7/14 7:14 PM
19592,4021,9589,4/26/14 8:53 AM
19593,3523,7632,6/23/14 4:28 PM
19594,3019,1245,10/5/15 7:54 PM
19595,3525,1425,5/30/14 6:17 PM
19596,537,548,2/18/15 5:52 PM
19597,994,9990,1/5/15 7:10 AM
19598,1481,6074,2/3/15 2:28 PM
19599,1423,3208,10/5/15 9:08 AM
19600,2357,393,10/4/14 5:35 PM
19601,249,2676,4/14/14 11:07 PM
19602,4956,1060,9/10/14 11:04 AM
19603,4913,7702,9/19/15 2:35 PM
19604,2005,4604,11/2/14 12:32 AM
19605,1163,2165,3/31/15 10:07 PM
19606,39,6347,5/9/15 6:43 PM
19607,470,2766,2/12/14 3:00 AM
19608,1497,154,3/8/14 7:00 AM
19609,3188,9272,7/17/15 2:08 AM
19610,4210,5213,4/18/15 5:29 AM
19611,1996,1229,7/24/14 3:15 PM
19612,4305,3864,10/30/14 12:11 PM
19613,1132,9368,3/26/15 7:08 AM
19614,3098,8276,3/9/15 7:12 AM
19615,1883,802,10/8/14 7:12 AM
19616,1241,1518,4/2/15 12:43 AM
19617,795,1380,2/7/14 7:43 PM
19618,646,2380,2/21/14 3:47 PM
19619,3840,3649,9/13/15 4:53 PM
19620,3,318,12/12/14 5:05 PM
19621,1200,9144,7/13/14 2:53 PM
19622,3186,8005,11/8/15 7:53 AM
19623,2036,4572,1/26/15 10:24 AM
19624,2302,728,6/9/14 8:39 AM
19625,53,1548,12/13/15 9:39 AM
19626,2193,7483,3/6/14 12:24 AM
19627,3049,3745,3/21/14 8:39 AM
19628,2316,9279,10/11/14 1:34 PM
19629,2301,5572,2/5/15 5:32 PM
19630,1671,783,11/27/14 3:13 PM
19631,3188,8711,10/7/14 5:23 AM
19632,750,3587,4/12/14 1:12 AM
19633,3521,5338,5/31/15 11:26 PM
19634,2768,2227,6/19/14 5:12 PM
19635,4862,542,1/5/15 2:37 AM
19636,3130,1940,6/7/15 6:22 AM
19637,4137,3118,6/19/14 10:35 PM
19638,2631,920,4/24/15 5:09 AM
19639,2639,1292,2/10/14 1:07 AM
19640,2535,6066,7/5/14 11:45 PM
19641,1609,847,7/26/15 2:01 PM
19642,3722,6327,5/6/15 12:17 AM
19643,4536,9577,12/16/14 3:03 AM
19644,4258,3352,2/13/15 8:57 PM
19645,4854,73,6/13/15 5:39 AM
19646,4123,2454,2/17/15 12:14 PM
19647,1688,1507,1/14/15 1:41 PM
19648,869,9604,11/24/15 10:37 PM
19649,3414,7149,7/9/14 2:45 PM
19650,62,1918,6/23/14 9:22 PM
19651,399,2643,12/22/15 10:59 PM
19652,1568,7624,6/23/14 11:51 PM
19653,526,9769,11/7/15 9:50 PM
19654,4277,9423,5/31/15 6:58 PM
19655,2203,4865,7/11/15 5:51 PM
19656,1405,6560,5/10/15 7:46 PM
19657,4284,5577,8/23/15 11:48 AM
19658,1435,3911,12/15/14 1:36 AM
19659,3132,3450,10/10/14 7:52 AM
19660,3173,7486,8/9/15 5:22 PM
19661,2107,6514,10/13/14 4:34 AM
19662,684,8551,4/18/14 6:15 AM
19663,2681,8511,1/2/15 10:44 AM
19664,1035,3597,8/30/15 1:59 AM
19665,4901,6804,3/1/14 6:53 AM
19666,4669,714,5/11/14 9:58 PM
19667,331,550,12/28/15 12:03 PM
19668,4686,9742,4/16/14 6:27 AM
19669,1221,1419,12/3/14 5:09 PM
19670,1015,5391,10/17/14 11:55 AM
19671,4481,6062,8/24/14 4:17 PM
19672,3480,2595,6/29/15 5:41 PM
19673,1607,3175,9/6/14 8:33 PM
19674,1772,6868,10/15/15 4:33 PM
19675,3557,1457,6/10/14 4:36 PM
19676,2098,3353,10/17/14 9:27 AM
19677,38,1105,5/10/14 2:08 PM
19678,1924,4023,7/5/14 4:04 PM
19679,2996,9485,4/24/14 5:43 AM
19680,2379,6578,6/19/15 8:04 PM
19681,4770,3057,4/9/14 11:42 AM
19682,4920,3287,5/14/15 11:41 AM
19683,2007,3568,4/18/15 6:50 PM
19684,1591,864,5/24/15 3:17 AM
19685,4658,9127,7/24/15 3:26 AM
19686,4503,5535,4/17/15 5:34 AM
19687,3523,7197,7/13/15 1:43 AM
19688,1930,8161,5/24/15 3:17 AM
19689,3178,5649,3/25/15 6:19 PM
19690,4343,8990,8/14/15 3:08 AM
19691,612,351,4/10/14 3:14 PM
19692,402,7013,3/11/14 11:51 PM
19693,2016,4442,10/27/15 2:43 AM
19694,3944,3878,4/28/15 9:20 AM
19695,3459,5310,5/30/14 10:22 PM
19696,4292,7190,7/19/14 2:38 AM
19697,4078,7095,12/5/14 11:08 PM
19698,3823,5652,11/30/14 5:33 PM
19699,2209,6985,3/3/14 6:17 PM
19700,3571,965,9/28/14 2:35 AM
19701,85,6666,9/23/15 6:34 PM
19702,1966,2202,3/13/14 4:42 AM
19703,2705,2241,5/3/15 7:14 AM
19704,2793,4097,11/27/15 9:04 AM
19705,1481,3267,4/27/15 3:08 PM
19706,1207,2786,9/28/14 9:18 AM
19707,1185,3176,6/5/15 4:17 PM
19708,3199,1407,9/12/15 6:32 AM
19709,1408,7192,11/26/14 2:06 AM
19710,4228,9622,11/26/14 1:17 PM
19711,2839,6677,4/1/15 12:52 PM
19712,4553,2306,11/21/15 1:11 PM
19713,4496,6989,12/14/14 5:17 PM
19714,1458,3170,7/24/15 10:26 AM
19715,427,3909,11/18/15 2:31 PM
19716,128,8154,8/24/14 11:09 PM
19717,1295,8739,7/14/14 5:25 PM
19718,4901,8248,8/23/14 7:59 AM
19719,1901,3918,9/20/14 5:45 AM
19720,3660,7054,5/18/15 12:52 AM
19721,366,4812,7/22/14 6:40 AM
19722,3594,9238,1/4/15 3:03 AM
19723,322,995,3/21/14 1:34 PM
19724,3778,4,3/3/14 5:39 PM
19725,835,2086,7/3/14 7:24 AM
19726,3855,3698,10/10/14 11:49 PM
19727,3726,2780,8/22/15 12:11 AM
19728,3487,1235,5/22/14 9:18 AM
19729,3251,8047,3/1/14 6:03 PM
19730,2941,7512,12/6/15 5:48 PM
19731,4950,3320,9/2/14 10:50 AM
19732,819,887,1/7/15 9:09 PM
19733,1948,7569,7/2/14 7:20 PM
19734,2775,6631,12/1/14 3:46 PM
19735,3927,3526,11/18/14 12:20 AM
19736,4912,6891,2/25/15 2:35 PM
19737,1187,3118,7/21/14 3:25 PM
19738,3130,4435,5/9/15 9:49 PM
19739,659,8257,4/2/14 12:57 PM
19740,931,8603,10/10/15 7:38 PM
19741,175,6466,2/21/15 6:24 AM
19742,1218,208,3/27/15 2:29 AM
19743,4699,4628,11/9/15 3:17 AM
19744,354,945,11/11/14 5:12 AM
19745,343,6563,8/27/15 3:23 AM
19746,2326,3321,5/26/14 5:34 PM
19747,2436,8616,11/5/15 6:11 PM
19748,2658,7994,10/30/15 2:01 PM
19749,3556,6533,12/20/14 7:50 AM
19750,3738,7016,4/19/14 2:07 AM
19751,1023,5552,10/25/14 8:26 AM
19752,3056,3236,11/9/14 7:53 PM
19753,3832,8909,11/8/15 2:26 AM
19754,3777,3807,2/23/15 9:23 AM
19755,2761,802,10/31/15 12:18 AM
19756,1260,8107,7/17/15 8:38 AM
19757,1722,9566,12/19/14 5:12 AM
19758,161,1752,8/12/14 7:30 PM
19759,781,7081,8/23/15 3:25 PM
19760,561,3319,12/14/15 10:03 AM
19761,2172,7859,8/14/15 11:55 PM
19762,1804,5818,10/31/15 10:05 PM
19763,3719,2509,9/21/15 5:04 AM
19764,809,2162,5/11/14 9:49 AM
19765,4614,9334,3/31/14 6:40 PM
19766,631,4887,9/3/15 5:30 PM
19767,537,451,9/10/14 10:18 AM
19768,4206,7038,4/12/15 4:38 PM
19769,1884,1436,5/9/14 5:28 PM
19770,1600,8400,3/5/15 6:29 PM
19771,1656,1387,4/30/14 1:33 PM
19772,1550,8269,9/5/14 5:33 PM
19773,2840,47,12/25/14 10:58 PM
19774,392,1416,5/8/14 9:27 AM
19775,4851,2113,5/7/14 12:57 AM
19776,2706,9641,4/2/14 4:39 AM
19777,3227,6524,3/29/15 10:34 PM
19778,3307,5119,11/25/14 11:33 AM
19779,4391,7347,9/30/15 2:03 PM
19780,4974,7314,3/7/15 1:40 PM
19781,2384,6074,10/13/15 12:15 PM
19782,3262,5177,12/17/14 10:56 PM
19783,4100,242,4/26/15 2:44 AM
19784,3735,5720,12/24/15 1:24 PM
19785,2144,2716,6/16/14 8:46 PM
19786,503,1508,7/20/14 6:48 PM
19787,3448,9552,6/16/15 9:50 AM
19788,2712,1470,11/5/14 1:43 AM
19789,1022,991,5/3/15 9:04 PM
19790,801,3311,3/16/15 2:56 PM
19791,2973,4199,10/7/14 10:00 PM
19792,4191,7245,10/28/14 3:11 PM
19793,556,8817,8/14/14 6:47 AM
19794,4609,8501,6/13/15 7:09 AM
19795,3859,4444,10/8/14 3:55 PM
19796,1796,5990,5/13/14 10:01 PM
19797,964,5737,11/27/14 1:33 PM
19798,2595,3879,1/20/15 8:27 PM
19799,483,4500,5/22/15 1:36 AM
19800,2679,2333,12/29/14 8:10 PM
19801,417,4584,10/17/15 2:47 AM
19802,2149,5833,6/21/14 11:07 AM
19803,4829,4520,8/12/14 12:07 PM
19804,1431,4568,9/16/14 2:12 AM
19805,2273,2995,2/13/14 6:52 AM
19806,1622,7273,4/9/14 4:08 AM
19807,3376,3782,7/4/14 9:52 AM
19808,200,571,12/1/14 11:04 AM
19809,2999,2910,7/28/15 4:07 PM
19810,2032,3879,1/27/15 12:49 PM
19811,2821,4242,4/2/14 4:43 AM
19812,2897,6305,9/1/15 11:42 AM
19813,1816,8231,4/8/15 5:48 AM
19814,391,3840,6/5/15 4:56 PM
19815,2748,1810,9/12/14 2:41 AM
19816,1466,6785,6/14/14 5:39 AM
19817,3594,3380,4/27/15 12:07 AM
19818,391,2115,9/23/14 8:46 PM
19819,1411,7718,3/1/15 9:33 AM
19820,4211,3930,7/9/14 1:57 PM
19821,2338,5630,4/30/14 10:35 AM
19822,3603,9657,9/9/15 12:51 PM
19823,3389,6576,7/22/15 10:28 AM
19824,2529,5137,2/24/14 8:08 AM
19825,376,3923,5/11/14 7:31 AM
19826,696,541,7/31/14 6:04 PM
19827,828,4273,11/23/14 6:39 PM
19828,2541,8835,12/18/14 5:12 AM
19829,4221,3099,5/28/14 2:02 AM
19830,2552,3563,10/27/14 10:49 PM
19831,1537,5115,8/24/14 5:47 PM
19832,852,2633,8/12/14 7:11 PM
19833,784,7476,7/30/14 10:38 AM
19834,238,5708,11/18/14 3:27 PM
19835,2183,354,1/15/15 12:35 AM
19836,1125,9063,3/1/15 4:45 AM
19837,3484,9948,6/25/15 12:48 AM
19838,3847,7975,11/13/14 1:44 PM
19839,531,9225,6/1/15 8:46 PM
19840,4772,1037,5/31/14 2:38 AM
19841,3962,361,12/9/15 8:28 PM
19842,345,430,10/3/15 1:38 AM
19843,2853,960,8/27/15 11:12 PM
19844,2986,1066,10/29/15 6:18 PM
19845,1179,1367,1/27/15 4:03 PM
19846,3328,9676,4/17/14 1:27 PM
19847,367,5049,10/4/14 3:14 AM
19848,2269,6174,2/12/15 5:47 AM
19849,1784,1633,4/17/14 8:37 AM
19850,263,8167,7/10/15 3:54 AM
19851,1699,13,1/26/15 2:17 AM
19852,2584,6238,5/20/15 12:07 AM
19853,745,4146,2/9/15 4:31 AM
19854,2229,1301,4/17/14 11:36 PM
19855,4395,666,4/19/15 1:16 PM
19856,3578,1932,8/5/15 5:06 PM
19857,961,4115,5/30/14 3:43 AM
19858,1832,1561,12/22/15 12:51 PM
19859,4319,1514,3/21/14 3:55 PM
19860,773,8525,2/20/14 3:43 PM
19861,3224,8702,10/23/15 10:28 PM
19862,2018,2605,10/6/15 8:14 PM
19863,3214,2660,5/4/15 5:19 AM
19864,151,906,1/12/15 5:51 PM
19865,1298,1247,12/11/14 5:44 AM
19866,3850,2142,12/17/15 3:47 PM
19867,1609,362,8/30/15 8:54 PM
19868,1295,9184,12/10/14 12:46 AM
19869,4513,6028,2/23/15 10:22 PM
19870,3952,417,11/15/15 10:08 PM
19871,843,647,5/22/15 7:46 PM
19872,2275,5415,1/18/15 4:26 AM
19873,1238,7646,8/10/15 3:46 AM
19874,1788,6085,1/19/15 5:04 AM
19875,2063,5792,12/26/14 5:54 PM
19876,4082,2940,12/14/15 8:09 PM
19877,1606,7839,8/4/15 1:23 AM
19878,1709,643,3/26/15 5:37 AM
19879,788,315,9/20/15 1:35 AM
19880,2174,6061,9/26/15 7:34 PM
19881,1497,9371,6/18/15 8:07 PM
19882,2327,9885,10/16/15 9:57 AM
19883,4077,8899,5/11/15 7:22 AM
19884,3692,5935,4/14/15 4:34 PM
19885,4718,4451,4/14/14 11:32 PM
19886,936,961,2/20/14 6:26 PM
19887,4722,5195,10/7/14 1:00 PM
19888,3065,5309,12/26/14 9:33 PM
19889,3536,7597,4/9/15 9:20 AM
19890,4965,6400,6/11/14 7:45 PM
19891,692,817,10/15/14 6:59 PM
19892,592,7742,2/27/14 9:50 PM
19893,2890,3259,8/23/15 9:53 AM
19894,3457,1802,11/5/14 8:58 PM
19895,4644,4407,7/28/14 2:02 AM
19896,1757,9415,1/24/15 11:16 PM
19897,666,2108,9/12/15 10:06 PM
19898,911,8327,10/24/14 2:11 PM
19899,4574,4235,9/28/14 7:12 AM
19900,2661,8744,4/9/14 7:43 AM
19901,1925,8067,12/24/15 1:21 AM
19902,4354,1334,8/11/14 3:50 PM
