id,video_id,user_id,time
40925,1059,950,6/3/15 7:32 AM
40926,2989,1455,5/5/14 5:54 PM
40927,5036,9,8/15/15 3:43 PM
40928,4170,2951,11/17/14 2:51 PM
40929,5735,2771,9/16/14 4:37 PM
40930,6592,1585,3/20/15 11:50 AM
40931,6375,3825,2/13/14 10:56 PM
40932,3679,2486,6/20/15 1:39 PM
40933,2379,2100,7/23/14 5:09 AM
40934,5638,3472,3/30/15 7:01 AM
40935,3732,2855,10/29/14 3:26 PM
40936,4057,1575,11/13/14 12:23 PM
40937,3922,1185,2/19/15 2:15 PM
40938,3897,1843,12/6/14 4:23 AM
40939,8967,2902,2/2/15 9:14 PM
40940,4828,841,2/25/15 4:38 PM
40941,1184,803,3/29/15 11:04 PM
40942,12,768,4/2/15 10:05 PM
40943,5401,2871,10/17/14 3:05 AM
40944,949,1132,9/22/14 12:48 AM
40945,813,1243,2/11/15 4:58 PM
40946,5131,2279,1/9/15 1:39 PM
40947,5032,3089,5/11/15 6:02 PM
40948,1410,448,4/14/14 9:14 PM
40949,1946,128,12/13/15 4:28 PM
40950,9070,3565,12/24/14 10:37 AM
40951,7307,4398,6/22/14 8:55 PM
40952,8196,4894,3/7/14 1:55 PM
40953,1192,603,3/29/15 7:26 PM
40954,2300,580,6/5/15 1:24 PM
40955,8450,4375,7/6/14 9:06 AM
40956,4234,2741,2/26/15 11:19 PM
40957,8080,4665,11/16/15 3:30 PM
40958,5431,3793,12/29/15 9:37 AM
40959,7072,3811,6/25/14 1:02 PM
40960,3507,287,10/9/14 6:03 AM
40961,6411,3421,2/5/14 2:19 AM
40962,3784,2017,6/14/14 6:27 PM
40963,1271,171,7/16/15 2:56 PM
40964,459,86,8/14/14 4:34 PM
40965,5339,1779,11/22/15 2:41 AM
40966,2707,1759,7/25/15 7:43 PM
40967,5199,2718,2/4/15 3:27 PM
40968,8374,3049,5/26/14 3:12 PM
40969,1589,1130,9/21/15 6:13 AM
40970,876,1152,7/25/14 7:24 PM
40971,2015,1559,10/27/14 7:23 AM
40972,9082,4611,12/26/14 8:48 AM
40973,4695,2702,10/21/15 7:51 AM
40974,2613,2216,6/19/15 12:46 AM
40975,9803,4814,1/31/15 10:49 AM
40976,4469,3489,4/12/15 7:08 PM
40977,5123,2542,6/8/15 2:20 AM
40978,4043,3962,2/17/15 12:37 PM
40979,9536,4907,10/24/15 9:27 PM
40980,968,1048,7/7/14 10:02 PM
40981,9373,4778,3/7/14 1:05 PM
40982,721,226,12/30/14 5:11 PM
40983,5660,2263,3/2/14 11:28 AM
40984,7270,3862,8/16/14 10:44 PM
40985,1287,516,3/6/15 11:43 AM
40986,798,1253,9/17/14 11:14 AM
40987,7869,4424,2/25/15 11:53 PM
40988,3617,384,5/1/15 11:14 PM
40989,7224,4652,10/31/15 4:21 AM
40990,2100,2179,1/26/15 7:08 AM
40991,7898,4723,6/17/15 2:55 PM
40992,8352,3042,12/4/14 8:13 AM
40993,5435,2887,1/1/15 4:54 AM
40994,79,773,4/9/14 4:53 AM
40995,9564,3526,11/9/15 1:25 PM
40996,4006,1110,4/8/15 1:02 PM
40997,4288,2618,11/3/14 5:46 PM
40998,2121,1824,6/6/15 5:46 AM
40999,2581,353,8/31/15 11:23 AM
41000,7356,2556,1/14/15 6:48 PM
41001,6267,1471,12/3/15 8:47 AM
41002,6722,3629,9/1/14 3:26 PM
41003,9324,1099,10/3/14 10:08 AM
41004,459,86,4/22/15 10:58 PM
41005,799,124,9/24/14 7:29 PM
41006,5286,3277,12/11/15 7:17 AM
41007,1431,847,2/3/14 3:07 AM
41008,8087,4246,4/15/14 6:10 AM
41009,9275,452,10/24/14 8:56 AM
41010,8513,4611,10/28/14 3:29 AM
41011,6394,4092,12/18/15 6:07 AM
41012,8839,1946,11/26/15 7:22 AM
41013,3747,397,3/18/14 8:58 AM
41014,6313,4645,10/15/15 10:29 PM
41015,448,764,5/28/15 10:03 AM
41016,586,1729,3/22/15 2:32 PM
41017,9665,4057,2/5/15 6:51 PM
41018,1883,1657,3/16/15 6:46 PM
41019,6187,3143,7/31/14 1:42 AM
41020,6180,3700,3/6/14 4:10 AM
41021,4499,2963,3/28/15 12:37 PM
41022,7420,4291,8/9/15 9:52 PM
41023,3882,1966,2/27/15 3:52 AM
41024,2609,3516,6/30/14 3:54 PM
41025,9368,3685,9/17/14 12:01 PM
41026,5038,2880,8/26/15 12:00 PM
41027,300,989,8/17/14 11:22 AM
41028,7821,4427,10/18/14 1:00 PM
41029,4736,2224,2/20/15 7:20 AM
41030,4952,2396,9/21/15 9:43 AM
41031,44,210,3/1/14 4:32 AM
41032,8201,4471,7/24/14 10:41 AM
41033,6354,3533,4/13/14 5:39 PM
41034,3175,1123,1/3/15 12:07 AM
41035,4641,2782,5/8/14 11:39 PM
41036,5226,2765,2/18/15 5:30 AM
41037,4568,2924,12/30/15 1:18 AM
41038,8181,2879,6/6/14 12:40 PM
41039,2840,1896,9/23/14 2:52 AM
41040,8070,4604,7/13/14 1:05 AM
41041,3528,640,10/10/15 11:12 AM
41042,2240,1815,12/26/14 3:11 PM
41043,6215,4268,4/27/14 10:11 AM
41044,2052,1056,6/15/14 12:40 PM
41045,2647,2678,10/29/14 11:17 AM
41046,6609,2622,2/4/14 7:32 AM
41047,7654,3205,8/20/15 5:27 PM
41048,3863,1539,8/20/14 7:10 PM
41049,6163,2411,10/11/14 7:28 PM
41050,1058,83,8/7/14 9:46 PM
41051,4521,2725,11/29/14 3:11 AM
41052,4249,3635,5/14/14 4:51 AM
41053,8426,3330,11/29/15 12:13 AM
41054,7051,3697,12/2/14 7:28 AM
41055,4556,2530,10/7/15 9:26 AM
41056,7879,698,3/6/14 6:34 AM
41057,9395,4972,2/17/15 6:22 AM
41058,8983,4045,4/11/15 4:13 PM
41059,1625,1442,9/11/14 2:00 AM
41060,9945,1099,7/11/15 3:39 PM
41061,1600,1220,11/10/15 1:16 PM
41062,9922,4657,11/18/15 8:31 PM
41063,2191,81,2/20/15 1:44 AM
41064,3771,1235,6/15/14 8:06 PM
41065,9094,4974,1/30/15 12:33 AM
41066,5372,2997,1/1/15 3:05 PM
41067,4193,2626,1/4/15 4:26 PM
41068,8235,3100,1/4/15 2:53 AM
41069,6913,4855,6/24/14 9:21 PM
41070,8443,223,10/22/15 6:16 AM
41071,1010,1094,10/12/15 4:10 AM
41072,7016,3753,7/30/14 2:30 AM
41073,8114,2414,6/18/15 3:09 PM
41074,9627,3818,12/23/14 2:09 AM
41075,9654,4595,12/2/14 2:31 PM
41076,8530,4265,11/18/15 5:14 PM
41077,9695,4425,8/6/14 9:40 AM
41078,9443,4316,2/19/15 7:41 AM
41079,4572,2727,7/31/15 10:58 AM
41080,1448,984,7/20/14 12:40 PM
41081,76,1872,5/28/14 12:35 AM
41082,4896,579,3/6/14 10:01 AM
41083,2369,1000,9/27/15 5:38 PM
41084,3962,2689,12/10/14 4:51 PM
41085,7269,4378,4/15/14 5:45 PM
41086,2972,2113,2/15/14 6:52 AM
41087,7974,3723,4/3/14 12:37 AM
41088,1819,607,8/12/15 11:58 PM
41089,1330,1727,10/13/15 2:03 PM
41090,7857,1461,5/30/14 4:42 AM
41091,725,961,11/9/15 3:28 PM
41092,6456,3597,3/24/15 8:14 AM
41093,889,1152,6/20/15 1:45 AM
41094,9711,4947,3/19/15 12:29 AM
41095,6122,3962,5/16/15 10:15 AM
41096,8107,4117,8/6/15 3:13 PM
41097,8738,4994,9/3/14 5:13 AM
41098,9318,4669,1/27/15 12:29 PM
41099,8512,4865,12/6/15 3:00 AM
41100,1140,99,4/5/14 3:39 AM
41101,6664,2339,6/17/15 12:15 AM
41102,2390,1687,10/25/14 12:43 PM
41103,1321,240,10/28/14 3:10 PM
41104,8250,4512,12/5/15 2:41 PM
41105,3212,1642,6/13/15 1:37 PM
41106,2748,14,4/19/15 4:49 PM
41107,7754,3887,7/4/14 12:19 AM
41108,363,1860,11/27/15 2:22 PM
41109,1553,712,2/11/14 6:31 AM
41110,4283,2757,1/11/15 1:33 AM
41111,9231,2477,7/22/14 12:13 AM
41112,4634,2888,5/28/14 6:10 AM
41113,468,220,11/17/14 6:59 PM
41114,2196,1718,10/5/15 11:49 AM
41115,517,1210,4/14/14 6:37 PM
41116,7700,4793,8/2/15 3:57 AM
41117,8692,4263,12/30/15 3:17 PM
41118,2124,2057,8/29/15 8:01 PM
41119,3716,3391,12/31/15 8:34 AM
41120,4983,2892,12/9/14 4:19 PM
41121,320,1408,8/21/14 3:07 AM
41122,5832,3497,2/1/15 5:55 PM
41123,1751,1018,6/12/14 2:54 AM
41124,5704,2703,4/19/14 12:46 AM
41125,8597,4054,3/19/14 3:59 PM
41126,1334,1722,10/7/14 4:00 PM
41127,6500,3546,6/3/14 11:53 AM
41128,2573,193,9/15/15 4:53 PM
41129,2576,917,2/7/15 5:39 AM
41130,1613,2086,6/10/14 2:49 PM
41131,9879,4747,4/27/15 2:22 PM
41132,4907,3212,12/14/15 7:06 AM
41133,4936,1516,11/8/14 6:30 AM
41134,7689,4528,12/24/15 7:33 AM
41135,9274,5000,9/6/15 7:48 PM
41136,192,717,9/7/15 2:01 PM
41137,5502,3371,11/26/15 4:38 PM
41138,1051,275,3/7/14 6:02 PM
41139,8898,3511,6/13/15 6:56 AM
41140,730,601,4/16/15 4:31 AM
41141,7381,4206,9/21/14 10:06 AM
41142,828,121,3/14/15 8:21 PM
41143,7459,4437,6/30/15 1:54 PM
41144,746,348,6/3/15 12:07 AM
41145,4339,2474,2/23/14 2:05 PM
41146,991,557,1/12/15 8:02 AM
41147,5793,3448,6/17/14 10:47 PM
41148,290,1010,5/29/15 7:33 AM
41149,8923,2939,11/4/14 8:41 PM
41150,1575,2002,2/12/14 3:38 PM
41151,7572,4161,9/12/15 5:07 PM
41152,9572,4776,3/14/15 9:40 AM
41153,6052,3636,1/7/15 10:27 PM
41154,9726,4404,9/27/15 6:47 AM
41155,6890,4386,4/17/14 9:01 PM
41156,6467,3918,10/27/14 5:56 PM
41157,6778,3348,5/2/14 9:04 PM
41158,5160,3082,8/12/14 6:55 PM
41159,3057,1849,7/9/15 6:22 PM
41160,6233,4529,5/29/15 4:39 PM
41161,2568,1703,4/4/15 6:59 AM
41162,6762,4207,2/17/15 1:52 PM
41163,7313,3922,11/3/15 12:35 AM
41164,6312,3508,7/13/15 8:41 PM
41165,2245,916,10/26/14 9:51 PM
41166,9479,3224,7/11/14 2:09 PM
41167,2327,364,8/26/15 12:06 PM
41168,5276,2825,1/17/15 10:59 AM
41169,5291,3305,10/23/14 5:56 AM
41170,5466,3752,12/9/15 8:47 PM
41171,9281,4988,2/1/15 12:11 AM
41172,6612,4438,11/7/14 7:09 AM
41173,2350,1034,4/23/15 10:37 AM
41174,635,433,7/12/14 5:56 PM
41175,2888,12,7/9/15 7:09 AM
41176,8953,4899,3/10/14 1:21 PM
41177,1191,626,12/12/15 12:55 AM
41178,3868,1343,6/26/14 11:26 AM
41179,8344,4436,3/28/15 4:18 AM
41180,3531,513,2/21/15 5:27 AM
41181,8294,1276,7/24/15 5:37 AM
41182,2096,2183,5/5/14 2:25 AM
41183,617,891,10/30/14 7:24 AM
41184,7837,4408,10/6/15 12:07 PM
41185,2324,127,4/26/15 5:17 PM
41186,2637,1804,10/28/15 10:42 PM
41187,3449,4805,1/17/15 9:11 PM
41188,9236,4247,8/9/15 4:51 PM
41189,1337,1612,11/3/14 1:40 AM
41190,1589,1130,5/11/15 9:11 PM
41191,9632,1960,3/4/14 9:55 AM
41192,165,531,7/13/14 8:23 PM
41193,4692,2317,3/24/14 11:14 AM
41194,339,1015,1/17/15 1:45 AM
41195,4662,1767,6/8/15 10:03 PM
41196,3321,1895,10/4/14 11:06 PM
41197,9385,2952,1/8/15 6:51 PM
41198,4475,556,2/19/15 12:03 PM
41199,5695,2074,12/14/15 6:45 AM
41200,900,1406,7/20/14 10:14 PM
41201,5346,4650,5/6/15 5:01 PM
41202,192,717,7/8/14 6:09 AM
41203,3434,2496,10/30/14 1:36 PM
41204,1167,929,10/16/14 8:26 AM
41205,7082,2575,11/18/14 7:43 PM
41206,2701,80,4/28/14 10:51 AM
41207,3678,2306,7/3/14 12:03 PM
41208,8076,3941,11/23/15 9:00 PM
41209,5754,2884,4/5/14 7:20 PM
41210,8547,4975,10/31/14 7:33 AM
41211,612,1172,6/29/14 11:17 PM
41212,2600,1873,2/23/15 3:03 PM
41213,7928,3111,2/5/15 10:24 PM
41214,325,747,12/13/14 11:55 AM
41215,4499,2963,4/1/14 5:50 AM
41216,9720,4365,7/17/15 3:06 AM
41217,5768,1577,5/12/14 7:28 AM
41218,7992,3136,10/27/14 10:04 PM
41219,5471,3834,9/7/15 5:13 AM
41220,6504,1603,8/19/15 10:02 AM
41221,1836,50,11/26/15 8:15 PM
41222,5747,1188,6/24/14 7:17 PM
41223,4290,2490,9/4/15 6:26 PM
41224,6498,3348,5/22/14 11:16 PM
41225,7398,2187,9/26/14 8:10 PM
41226,4430,623,10/17/15 3:36 PM
41227,1926,799,3/17/15 6:26 AM
41228,3772,1851,6/10/14 11:00 AM
41229,825,474,6/16/14 10:00 AM
41230,9244,4417,12/11/15 8:24 AM
41231,7857,1461,3/16/14 5:24 AM
41232,4790,2265,6/19/14 6:23 AM
41233,8977,3830,12/11/14 8:44 AM
41234,7958,4155,12/24/14 9:53 PM
41235,6369,1715,5/17/15 2:33 AM
41236,5490,3919,2/26/15 1:51 PM
41237,7810,1596,10/19/14 4:25 PM
41238,1009,574,9/30/15 3:56 PM
41239,4859,1388,10/1/14 8:56 PM
41240,3609,1752,5/28/15 2:14 AM
41241,3100,638,6/17/14 7:43 AM
41242,8674,4552,11/13/15 5:06 AM
41243,3107,540,2/6/14 9:04 PM
41244,5158,4545,5/6/15 12:20 PM
41245,6110,3903,7/18/15 9:44 PM
41246,5267,2848,1/30/15 3:18 AM
41247,5451,2673,2/9/14 6:37 AM
41248,6786,3634,6/15/15 8:06 PM
41249,202,1116,7/25/15 1:38 PM
41250,696,801,9/2/14 10:47 PM
41251,7947,3948,5/14/15 9:30 PM
41252,5106,2698,7/18/14 7:22 AM
41253,3888,2201,3/11/14 6:00 AM
41254,9798,3153,8/28/14 6:51 PM
41255,5338,2273,9/3/14 11:14 AM
41256,335,372,8/2/15 1:50 AM
41257,378,706,5/8/15 9:57 AM
41258,1108,172,7/2/15 8:10 PM
41259,1914,1619,2/12/15 9:05 PM
41260,1329,648,5/9/14 3:48 PM
41261,8354,3506,2/28/14 7:54 PM
41262,5198,3051,8/19/15 11:14 PM
41263,1951,1198,12/2/15 6:53 PM
41264,9528,4501,5/15/15 12:45 AM
41265,8447,4045,12/30/14 5:51 PM
41266,4876,170,2/9/14 3:42 AM
41267,126,1088,8/10/15 4:27 AM
41268,8360,4797,7/13/14 6:00 AM
41269,4727,1839,6/19/15 10:27 AM
41270,1084,385,6/15/15 7:19 AM
41271,4737,3727,3/31/14 7:59 PM
41272,5169,656,3/15/15 9:07 PM
41273,8779,1530,4/13/14 8:15 AM
41274,9233,4902,2/12/15 11:03 AM
41275,2997,2363,7/31/15 10:31 AM
41276,8549,4751,2/18/15 6:34 PM
41277,5239,3215,6/1/15 8:33 AM
41278,6754,4061,12/30/14 4:42 AM
41279,6999,978,7/3/14 5:48 PM
41280,9992,4962,6/18/15 11:44 AM
41281,8926,4090,9/10/15 11:26 PM
41282,5460,3196,9/23/15 9:43 PM
41283,863,916,11/3/15 9:05 PM
41284,2070,874,1/26/15 4:20 AM
41285,948,176,5/14/14 7:57 AM
41286,7752,3650,12/14/14 10:36 AM
41287,3609,1752,3/27/14 4:59 PM
41288,7895,4294,5/1/15 12:57 AM
41289,8767,4771,7/7/14 11:30 PM
41290,9685,4162,7/26/15 2:54 AM
41291,9554,4574,2/21/15 2:08 AM
41292,8491,4753,2/28/15 12:39 PM
41293,1653,1397,5/28/15 12:32 PM
41294,1921,155,8/26/15 3:04 PM
41295,4403,3007,10/5/14 2:22 AM
41296,1919,1025,10/11/15 9:35 AM
41297,5013,3183,8/27/15 8:26 AM
41298,1156,1799,8/15/15 10:50 AM
41299,8924,2584,11/12/14 12:51 PM
41300,9855,4434,11/1/14 3:10 AM
41301,8622,3913,8/24/14 4:27 PM
41302,6601,3826,5/21/14 10:48 AM
41303,9117,4991,3/18/14 9:29 PM
41304,46,143,8/24/14 8:28 PM
41305,7298,3199,10/27/15 7:25 AM
41306,4385,1059,8/9/15 9:42 PM
41307,6332,3238,11/28/14 11:37 AM
41308,7796,3748,4/23/14 8:33 PM
41309,9528,4501,10/3/15 1:56 AM
41310,9438,4656,10/17/15 1:44 AM
41311,2657,63,10/5/14 1:38 AM
41312,7183,2957,1/31/14 2:36 AM
41313,5912,3116,9/1/15 9:58 AM
41314,6898,4115,5/6/15 10:20 AM
41315,9564,3526,8/18/15 8:55 AM
41316,4592,2780,3/24/15 9:11 PM
41317,8140,2961,5/11/14 12:00 PM
41318,7064,4005,2/10/14 4:22 AM
41319,868,669,12/12/15 10:19 PM
41320,7328,4211,3/29/15 11:22 PM
41321,6441,2914,2/20/14 11:36 AM
41322,2473,2218,9/25/14 11:44 PM
41323,3967,3016,2/14/15 12:35 PM
41324,4898,2600,5/14/14 8:55 PM
41325,6837,3252,10/27/15 3:55 PM
41326,1878,1090,12/17/14 2:45 PM
41327,1577,154,8/25/14 1:46 AM
41328,3683,748,9/16/14 5:42 AM
41329,2059,1197,10/5/14 10:00 AM
41330,8893,4694,10/30/15 7:07 AM
41331,1559,774,11/26/15 10:37 PM
41332,1430,456,9/21/15 5:11 AM
41333,4826,3393,5/5/15 7:38 AM
41334,4174,1187,2/2/14 6:13 AM
41335,5695,2074,9/30/14 4:02 PM
41336,2925,1667,7/23/15 11:16 AM
41337,8169,4210,2/21/15 4:44 AM
41338,8988,3741,9/28/14 11:51 PM
41339,287,687,8/24/15 10:46 PM
41340,6200,3566,9/12/14 10:22 PM
41341,17,988,3/7/15 10:34 PM
41342,2627,1208,7/13/14 12:12 AM
41343,819,1518,8/19/14 5:23 AM
41344,1767,521,5/14/14 8:25 AM
41345,6154,3063,4/3/15 7:38 PM
41346,3464,2287,4/20/14 8:50 PM
41347,2577,1434,3/6/14 4:41 AM
41348,977,745,11/26/15 6:21 PM
41349,3073,2965,5/7/15 12:08 AM
41350,3651,4795,7/5/15 5:41 PM
41351,6543,4046,6/18/15 9:12 PM
41352,6833,3537,3/24/15 4:09 PM
41353,1472,1412,3/3/14 4:56 PM
41354,2021,2150,2/10/15 10:30 PM
41355,1031,553,11/29/15 6:18 AM
41356,8881,4692,10/27/15 5:37 PM
41357,4201,2523,3/8/15 1:15 AM
41358,620,612,10/27/15 1:18 PM
41359,5097,3068,3/20/15 4:26 PM
41360,4919,3438,6/24/14 11:39 PM
41361,8368,4663,1/4/15 8:56 PM
41362,4646,2927,10/15/15 7:47 PM
41363,4356,386,2/24/14 4:57 AM
41364,8255,2667,2/1/14 1:14 PM
41365,8168,2690,3/5/14 1:54 AM
41366,5762,3414,12/8/15 10:43 AM
41367,7539,1425,11/7/15 1:02 AM
41368,1976,1486,6/26/14 8:50 PM
41369,1550,1030,8/28/14 8:20 PM
41370,6005,3402,7/26/14 8:41 PM
41371,5025,3485,4/28/14 10:39 AM
41372,6080,1935,7/1/14 9:01 PM
41373,8609,4350,3/14/14 6:41 PM
41374,7055,2464,6/9/14 1:36 PM
41375,9067,4748,7/8/14 9:36 PM
41376,9055,4663,10/7/15 5:21 AM
41377,1532,8,11/14/14 5:01 PM
41378,6226,3889,11/9/15 9:32 PM
41379,2097,967,3/3/15 8:24 PM
41380,8568,4452,10/20/14 2:07 PM
41381,5719,4028,6/17/15 8:22 PM
41382,3641,2114,9/11/14 5:08 PM
41383,2108,1533,10/13/15 10:47 AM
41384,2727,619,7/4/14 7:42 AM
41385,2027,1135,2/11/15 4:15 PM
41386,5099,2540,9/17/14 7:32 AM
41387,6974,3341,6/28/15 10:32 PM
41388,9064,2870,10/2/15 4:29 AM
41389,3346,1877,2/9/15 4:07 PM
41390,9278,4200,10/27/15 3:54 PM
41391,73,473,8/20/15 4:52 AM
41392,7333,4049,3/25/15 6:56 PM
41393,3347,313,1/27/15 7:35 PM
41394,2722,2111,5/13/15 2:25 AM
41395,8806,2550,5/2/14 12:26 PM
41396,3723,2261,11/25/15 1:48 AM
41397,8179,4102,7/28/15 8:05 PM
41398,2674,260,9/10/15 9:33 AM
41399,2531,2729,6/22/15 9:13 PM
41400,2057,2059,11/1/15 3:53 AM
41401,3987,1237,5/27/14 2:32 PM
41402,2477,2066,3/24/15 4:12 PM
41403,1079,627,2/7/14 1:34 AM
41404,8153,3637,5/1/15 6:24 AM
41405,3589,2254,6/18/15 1:08 PM
41406,5294,3254,1/19/15 5:14 AM
41407,2411,1597,3/14/14 12:43 AM
41408,6171,3687,7/29/14 6:44 PM
41409,4399,1201,2/5/14 5:16 PM
41410,5289,2986,6/9/15 4:57 AM
41411,2827,1733,11/9/14 2:50 AM
41412,8230,4433,4/20/14 12:48 AM
41413,8645,3504,4/5/15 7:49 PM
41414,8007,3552,4/8/14 7:35 PM
41415,356,369,12/5/14 4:57 AM
41416,1676,1211,1/31/15 1:22 PM
41417,7236,3195,11/15/14 11:08 PM
41418,525,252,8/14/15 8:02 PM
41419,9668,2925,11/7/14 9:30 AM
41420,3282,3280,4/28/15 8:28 AM
41421,934,1273,6/2/14 1:25 AM
41422,892,235,11/2/14 12:01 AM
41423,954,502,9/29/15 5:11 AM
41424,8099,4796,3/24/15 6:43 AM
41425,7510,3968,7/11/15 2:02 AM
41426,7973,4528,6/27/15 12:07 AM
41427,6241,4666,10/4/15 11:12 PM
41428,8311,4945,6/3/15 8:10 AM
41429,4126,3740,9/18/15 12:32 AM
41430,5121,2800,12/29/15 12:15 PM
41431,2949,1568,7/2/15 4:32 AM
41432,5583,3601,12/28/15 6:41 AM
41433,3348,2545,9/12/14 10:31 AM
41434,8270,4157,11/21/14 8:03 AM
41435,6981,4900,5/23/15 7:02 AM
41436,1295,834,9/22/15 8:13 PM
41437,887,6,2/8/15 4:17 PM
41438,1548,1787,6/29/14 3:25 PM
41439,5224,3518,5/10/15 2:09 PM
41440,1490,1240,5/15/14 11:20 PM
41441,7812,3933,9/3/14 3:50 PM
41442,2266,114,9/18/15 8:04 AM
41443,6717,4079,7/16/15 10:09 AM
41444,7118,4295,11/1/14 7:02 AM
41445,6084,2793,9/18/14 7:43 AM
41446,55,1283,10/27/15 8:53 AM
41447,7106,4708,7/5/15 7:43 PM
41448,3664,4622,12/30/15 6:18 AM
41449,3144,1631,1/2/15 11:47 AM
41450,1620,2400,6/17/15 7:50 AM
41451,8747,4009,8/3/15 12:09 PM
41452,8989,3781,9/28/15 2:57 PM
41453,6941,3108,9/2/15 8:33 PM
41454,9648,4355,3/2/14 4:32 AM
41455,2357,1655,4/25/15 8:07 AM
41456,8470,4631,8/11/15 8:20 PM
41457,7073,4584,11/12/15 4:47 AM
41458,7919,2667,3/19/15 10:39 AM
41459,2954,1213,3/2/15 5:52 AM
41460,6389,3268,10/23/14 5:27 AM
41461,8181,2879,4/1/14 11:55 PM
41462,8714,3785,6/24/14 10:16 PM
41463,8431,4107,7/30/14 12:36 PM
41464,2861,2096,8/18/15 9:37 AM
41465,5357,3045,4/14/14 1:36 PM
41466,3928,965,4/8/15 9:51 AM
41467,4418,2841,8/12/14 1:26 PM
41468,7961,3930,11/9/15 10:41 AM
41469,3854,2442,8/11/15 9:38 PM
41470,1739,923,9/28/14 1:46 AM
41471,6531,3760,4/23/14 3:00 AM
41472,5684,3236,10/22/14 3:28 PM
41473,2745,1135,8/5/15 7:17 AM
41474,4790,2265,3/6/14 4:43 AM
41475,9904,4260,6/3/14 8:00 PM
41476,2480,2159,7/28/14 12:21 PM
41477,6127,3501,8/2/14 9:29 PM
41478,5479,1624,1/12/15 3:29 AM
41479,7972,4723,9/23/15 1:02 PM
41480,3561,2857,9/21/15 3:49 PM
41481,3836,3357,9/9/14 2:39 PM
41482,6294,3262,5/28/15 8:34 AM
41483,575,1043,3/3/14 12:51 AM
41484,2155,1131,2/15/14 3:22 PM
41485,1218,130,5/4/15 9:20 PM
41486,7155,3734,8/10/14 2:25 PM
41487,2232,1610,7/2/14 2:53 PM
41488,5285,2893,8/17/14 5:13 AM
41489,4474,3856,7/15/15 7:49 AM
41490,2337,945,9/9/14 11:41 AM
41491,7313,3922,6/8/14 4:53 AM
41492,5494,472,8/8/14 6:07 AM
41493,9875,4659,3/14/14 6:36 AM
41494,7178,4281,11/11/15 2:53 PM
41495,8925,3989,8/23/14 12:58 AM
41496,8534,4769,9/2/15 11:18 PM
41497,3478,2222,11/18/14 6:17 AM
41498,176,398,11/19/15 4:06 PM
41499,5787,1356,2/14/15 8:15 PM
41500,1352,671,8/8/14 12:58 AM
41501,3718,602,5/30/15 7:03 AM
41502,88,928,9/28/14 2:26 AM
41503,5175,2822,11/30/15 11:35 PM
41504,5301,3221,12/20/15 8:34 AM
41505,4979,1611,3/20/14 5:18 AM
41506,3264,2981,10/27/15 2:45 AM
41507,9982,4283,9/27/14 2:35 AM
41508,9310,4084,12/6/14 5:27 AM
41509,9066,3827,2/23/14 7:41 AM
41510,5383,1731,8/5/14 1:43 PM
41511,4569,1934,5/27/14 6:13 AM
41512,7188,3142,2/12/15 7:07 PM
41513,9597,3986,10/1/15 12:43 AM
41514,4064,2190,12/16/14 10:27 PM
41515,5648,3128,10/5/14 1:00 PM
41516,6780,4311,10/8/14 1:34 AM
41517,2916,1912,4/3/15 1:27 PM
41518,9442,4886,11/19/14 11:33 PM
41519,9304,3929,5/17/15 6:35 AM
41520,1576,1009,12/26/15 2:13 AM
41521,7167,3924,7/1/15 5:42 AM
41522,4593,3017,4/15/15 2:55 AM
41523,4190,2255,11/19/15 12:50 PM
41524,5922,3952,3/24/14 7:03 AM
41525,2763,333,5/11/14 8:20 PM
41526,7815,4239,9/1/15 2:42 AM
41527,7082,2575,2/12/14 7:03 AM
41528,4805,3125,7/3/15 12:23 PM
41529,5508,2991,2/14/15 4:09 PM
41530,1202,5,1/31/14 2:15 AM
41531,8191,3253,6/15/14 3:30 PM
41532,6098,2756,10/4/15 7:08 AM
41533,1388,551,8/27/15 4:51 PM
41534,3983,2152,2/1/15 8:33 PM
41535,6373,3143,2/11/15 10:03 AM
41536,6187,3143,6/13/14 7:09 PM
41537,9314,4169,12/9/15 10:05 AM
41538,3775,1457,5/29/14 5:32 AM
41539,4011,2707,10/8/14 1:53 AM
41540,4865,900,7/13/15 6:14 PM
41541,2245,916,6/27/15 6:10 AM
41542,7565,1314,1/10/15 12:27 AM
41543,5621,3502,6/17/15 7:27 AM
41544,1260,816,10/13/15 7:29 AM
41545,2872,355,6/23/14 9:05 AM
41546,926,141,4/1/14 5:08 AM
41547,554,975,12/30/14 6:46 AM
41548,4877,3383,7/30/14 7:07 PM
41549,8963,2430,7/29/15 3:19 PM
41550,5663,3488,2/25/15 5:12 PM
41551,5071,3690,9/22/14 11:23 PM
41552,5446,2611,2/19/15 6:51 AM
41553,9887,4620,7/25/15 1:43 PM
41554,4456,2692,12/7/15 6:40 PM
41555,9201,4339,3/13/15 12:37 AM
41556,9145,4509,9/19/15 12:51 AM
41557,3854,2442,4/24/15 6:29 PM
41558,40,1671,8/18/14 1:21 AM
41559,658,671,9/20/15 6:01 PM
41560,8184,3891,10/27/15 5:50 PM
41561,7958,4155,9/16/14 4:10 PM
41562,6605,3767,5/11/14 6:10 PM
41563,2746,1447,11/25/14 7:12 AM
41564,5330,2568,5/22/14 9:14 PM
41565,3686,657,10/30/14 9:36 AM
41566,4410,2684,6/12/14 5:35 PM
41567,187,1092,9/1/14 10:10 AM
41568,9772,3751,5/17/14 6:51 AM
